DNO_Name,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.288,2.29,1.5092105263157896,1.557,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-april-2020_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.987,1.094,1.018105845181675,1.016,H,Southern,633,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-april-2020_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),2.19660099027337,16.3391748841838,11.624983586213656,16.3391748841838,H,Southern,3,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-april-2020_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.4745762711864407,1.0,H,Southern,59,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-april-2020_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.18,4.84,2.4865789473684208,2.829,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.834,3.35,2.1376315789473685,2.339,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),2.0,4.11,3.06,2.858,H,Southern,14,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.737,3.986,2.7455263157894736,3.11,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.005,4.7,2.5036842105263157,2.209,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.132,6.69,3.205,2.757,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.685,3.92,2.3210526315789473,2.615,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.581,4.84,2.706315789473684,3.263,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.499,4.39,2.7728947368421055,3.048,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.433,4.92,2.8928947368421056,3.04,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.052,6.81,3.0549999999999997,2.147,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.124,3.33,1.8423684210526317,1.947,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.58,2.33,1.615,1.627,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),2.0,3.01,2.395,2.096,H,Southern,14,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.078,2.474,1.8273333333333333,1.93,H,Southern,15,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.666,3.12,1.8026315789473684,1.464,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.674,3.98,2.0778947368421052,1.642,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.441,2.52,1.6431578947368422,1.683,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.399,3.32,1.9892105263157895,2.24,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.008,2.95,2.0023684210526316,2.051,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.888,3.05,1.952894736842105,1.883,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.632,4.09,2.0031578947368422,1.29,H,Southern,19,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.004,1.111,1.0518,1.051,H,Southern,10,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.004,1.075,1.0397142857142856,1.043,H,Southern,7,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.2226019915201533,7.6,1.8657674085082363,0.3365463788082508,H,Southern,10,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.523986612873,4.04583095085,2.2849087818615,4.04583095085,H,Southern,2,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.72,11.96,3.785,2.79,H,Southern,40,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.1351037504097883,4.269346868387519,2.2022253093986537,4.269346868387519,H,Southern,4,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.066233918740059,4.004593495315447,2.0493224219598907,1.0771398518241653,H,Southern,3,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.2036288464709518,13.92879223996246,5.236860228931443,1.3867182474637116,H,Southern,5,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.329951316643,3.22196677708,1.45494505888775,1.79539778392,H,Southern,4,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.4745762711864407,1.0,H,Southern,59,p/kWh,dno_data_enhanced/sepd-schedule-of-charges-and-other-tables-embedded-networks-april-2020_v1.1.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0003252766742631,0.8598050348554828,0.3970830308511849,0.2736158036399433,,,16,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.012370413198693,1.087,0.3905360138835375,0.2314265488720173,,,65,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.012370413198693,1.016,0.2628561934760397,0.0653357134386065,,,11,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0244009259838578,0.0663810136980219,0.0334777017058392,0.0244009259838578,,,37,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,2.0,1.95,2.0,,,40,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,2.0,1.5555555555555556,2.0,,,9,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.012370413198693,1.016,0.2628561934760397,0.0653357134386065,,,11,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0244009259838578,0.0663810136980219,0.0334777017058392,0.0244009259838578,,,37,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,,,6,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.220367703538239,1.0,0.4513704906175796,0.2699366542009346,,,11,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.6669795982883451,1.0,0.8768363336015458,0.9614953320173256,,,24,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0003252766742631,0.8598050348554828,0.3970830308511849,0.2736158036399433,,,16,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.012370413198693,1.079,0.3958946713491406,0.2766040985502548,,,65,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1303605823800672,0.1303605823800672,0.1303605823800672,0.1303605823800672,,,1,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0145613513925249,1.021,0.2918843978164618,0.2297104887386627,,,10,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.089,1.089,1.089,1.089,,,2,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.343799317773253,0.383232676781521,0.351466915358194,0.343799317773253,,,36,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.422008026558353,1.422008026558353,1.422008026558353,1.422008026558353,,,1,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",10.0,30.0,29.0,30.0,,,40,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",10.0,30.0,21.11111111111111,30.0,,,9,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",2.0,4.0,2.740740740740741,2.0,,,27,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",2.0,4.0,2.9285714285714284,2.0,,,56,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1303605823800672,0.1303605823800672,0.1303605823800672,0.1303605823800672,,,1,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0145613513925249,1.021,0.2918843978164618,0.2297104887386627,,,10,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.089,1.089,1.089,1.089,,,2,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.343799317773253,0.383232676781521,0.351466915358194,0.343799317773253,,,36,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.422008026558353,1.422008026558353,1.422008026558353,1.422008026558353,,,1,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,,,5,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1631417305532813,1.0,0.5314631394977257,0.412519973730922,,,12,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3059961490477728,1.0,0.7300898199066495,0.6985184543637448,,,23,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.1031107426604144,0.8968892573395856,0.5088867915695631,0.6362278989432473,,,12,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.0025650962408412,1.089,0.3888448017741733,0.3393962715835692,,,65,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.5809417086976026,0.5809417086976026,0.5809417086976026,0.5809417086976026,,,1,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.0274510568002066,1.0,0.4639703200412597,0.5266603747086892,,,6,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),1.031,1.089,1.0721666666666667,1.089,,,6,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.012370413198693,0.0345307447997926,0.0171618362475793,0.012370413198693,,,37,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.1303605823800672,1.4019694293302525,0.7661650058551597,1.4019694293302525,,,2,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.3366702521442199,0.3366702521442199,0.3366702521442199,0.3366702521442199,,,1,p/kWh,dno_data_enhanced/arp-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),10.0,40.0,29.310344827586206,30.0,,,29,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),10.0,30.0,22.22222222222222,30.0,,,9,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,,,5,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),2.0,4.0,2.740740740740741,2.0,,,27,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),2.0,4.0,2.9285714285714284,2.0,,,56,p/kWh,dno_data_enhanced/Charging-Statement-Supporting-Tables-S-West-v5-2020.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.5809417086976026,0.5809417086976026,0.5809417086976026,0.5809417086976026,,,1,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.0274510568002066,1.0,0.4639703200412597,0.5266603747086892,,,6,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),1.031,1.089,1.0721666666666667,1.089,,,6,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.012370413198693,0.0345307447997926,0.0171618362475793,0.012370413198693,,,37,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.1303605823800672,1.4019694293302525,0.7661650058551597,1.4019694293302525,,,2,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.3366702521442199,0.3366702521442199,0.3366702521442199,0.3366702521442199,,,1,p/kWh,dno_data_enhanced/cdcm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,,,7,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.8590457621819516,0.8590457621819516,0.8590457621819516,0.8590457621819516,,,1,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.8590457621819516,0.8590457621819516,0.8590457621819516,0.8590457621819516,,,1,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.0333060210236283,1.0,0.3293211157633569,0.2297369975979471,,,32,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
Unknown,,,,RED,16:00-19:00 (weekdays) (default),0.0131924474180949,1.0,0.347547057599561,0.1208410084037978,,,14,p/kWh,dno_data_enhanced/pcdm-model-2020-21.xlsx
